scope	ko_path	en_target_paths	attachment_label	extension	ko_url	en_url	status	action	risk	notes
faq	faq/Home/03. 이중화/03-06. 이중화 객체 생성 및 삭제 방법__13008990.md	FAQE/Home/03. Replication/How to create_delete replication objects__16876082.md	D24_ALTIBASE_효율적인_이중화_가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/13008990/D24_ALTIBASE_%ED%9A%A8%EC%9C%A8%EC%A0%81%EC%9D%B8_%EC%9D%B4%EC%A4%91%ED%99%94_%EA%B0%80%EC%9D%B4%EB%93%9C1.pdf?version=1&modificationDate=1544508306000&api=v2	https://docs.altibase.com/download/attachments/13008990/D24_ALTIBASE_%ED%9A%A8%EC%9C%A8%EC%A0%81%EC%9D%B8_%EC%9D%B4%EC%A4%91%ED%99%94_%EA%B0%80%EC%9D%B4%EB%93%9C1.pdf?version=1&modificationDate=1544508306000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L033).
faq	faq/Home/03. 이중화/03-06. 이중화 객체 생성 및 삭제 방법__13008990.md	FAQE/Home/03. Replication/How to create_delete replication objects__16876082.md	D67_ALTIBASE_이중화_제약사항_가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/13008990/D67_ALTIBASE_%EC%9D%B4%EC%A4%91%ED%99%94_%EC%A0%9C%EC%95%BD%EC%82%AC%ED%95%AD_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1544508306000&api=v2	https://docs.altibase.com/download/attachments/13008990/D67_ALTIBASE_%EC%9D%B4%EC%A4%91%ED%99%94_%EC%A0%9C%EC%95%BD%EC%82%AC%ED%95%AD_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1544508306000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L034).
faq	faq/Home/06. Stored Procedures/06-01. Stored Procedure 내에서 DML 로 영향 받은 레코드 수 확인 방법__8454526.md	FAQE/Home/06. Stored Procedure/How to check the number of records affected by DML within the stored procedure__16876157.md	SP_DML_RECORD_COUNT.txt	.txt	https://docs.altibase.com/download/attachments/8454526/SP_DML_RECORD_COUNT.txt?version=1&modificationDate=1421821636000&api=v2	https://docs.altibase.com/download/attachments/8454526/SP_DML_RECORD_COUNT.txt?version=1&modificationDate=1421821636000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .txt is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L040).
faq	faq/Home/07. 개발 및 API/07-05. Spring+iBatis 트랜잭션 관리 방법__9109742.md	FAQE/Home/07. Development and API/How to manage Spring+iBatis transaction__16876194.md	LobSpringIbatisSample.zip	.zip	https://docs.altibase.com/download/attachments/9109742/LobSpringIbatisSample.zip?version=1&modificationDate=1447388295000&api=v2	https://docs.altibase.com/download/attachments/9109742/LobSpringIbatisSample.zip?version=1&modificationDate=1447388295000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L060).
faq	faq/Home/08. 모니터링/08-04. Windows 용 모니터링 툴__7340488.md	FAQE/Home/08. Monitoring/Monitoring Tools for Windows__16876220.md	altimon_for_windows.zip	.zip	https://docs.altibase.com/download/attachments/7340488/altimon_for_windows.zip?version=1&modificationDate=1415946725000&api=v2	https://docs.altibase.com/download/attachments/7340488/altimon_for_windows.zip?version=1&modificationDate=1415946725000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L063).
faq	faq/Home/08. 모니터링/08-04. Windows 용 모니터링 툴__7340488.md	FAQE/Home/08. Monitoring/Monitoring Tools for Windows__16876220.md	altimon.bat	.bat	https://docs.altibase.com/download/attachments/7340488/altimon.bat?version=1&modificationDate=1415946725000&api=v2	https://docs.altibase.com/download/attachments/7340488/altimon.bat?version=1&modificationDate=1415946725000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .bat is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L064).
faq	faq/Home/08. 모니터링/08-04. Windows 용 모니터링 툴__7340488.md	FAQE/Home/08. Monitoring/Monitoring Tools for Windows__16876220.md	altimon.vbs	.vbs	https://docs.altibase.com/download/attachments/7340488/altimon.vbs?version=1&modificationDate=1415946725000&api=v2	https://docs.altibase.com/download/attachments/7340488/altimon.vbs?version=1&modificationDate=1415946725000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .vbs is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L065).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	ALTIMON USER GUIDE	none	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	original Korean label is hash-only; English uses same-page guide context and preserved PDF URL	S031 S031-L068 legacy label; also inventoried in source-stabilization/legacy-attachments.tsv.
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	ALTIMON_USER_GUIDE.pdf	.pdf	https://docs.altibase.com/download/attachments/6979592/ALTIMON_USER_GUIDE.pdf?version=2&modificationDate=1422495172000&api=v2	https://docs.altibase.com/download/attachments/6979592/ALTIMON_USER_GUIDE.pdf?version=2&modificationDate=1422495172000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L069).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_linux_631.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_linux_631.tar?version=4&modificationDate=1606700918000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_linux_631.tar?version=4&modificationDate=1606700918000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L070).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_linux_611.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_linux_611.tar?version=3&modificationDate=1606701256000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_linux_611.tar?version=3&modificationDate=1606701256000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L071).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_sunos_x86_439.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_sunos_x86_439.tar?version=1&modificationDate=1606701556000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_sunos_x86_439.tar?version=1&modificationDate=1606701556000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L072).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_linux_611.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_linux_611.tar?version=3&modificationDate=1606701256000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_linux_611.tar?version=3&modificationDate=1606701256000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L073).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_linux.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_linux.tar?version=2&modificationDate=1606699755000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_linux.tar?version=2&modificationDate=1606699755000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L074).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_hpux_ia64.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_hpux_ia64.tar?version=2&modificationDate=1606699773000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_hpux_ia64.tar?version=2&modificationDate=1606699773000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L075).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon_sunos_sparc.tar	.tar	https://docs.altibase.com/download/attachments/6979592/altimon_sunos_sparc.tar?version=2&modificationDate=1606699785000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon_sunos_sparc.tar?version=2&modificationDate=1606699785000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .tar is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L076).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon.conf.631	.conf	https://docs.altibase.com/download/attachments/6979592/altimon.conf?version=1&modificationDate=1527654613000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon.conf?version=1&modificationDate=1527654613000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .conf is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L078).
faq	faq/Home/08. 모니터링/08-10. 알티몬(altimon) 설정 및 실행 방법__6979592.md	FAQE/Home/08. Monitoring/How to set up and execute altimon__16876266.md	altimon.conf.5.1.5	.conf	https://docs.altibase.com/download/attachments/6979592/altimon.conf.5.1.5?version=1&modificationDate=1445845022000&api=v2	https://docs.altibase.com/download/attachments/6979592/altimon.conf.5.1.5?version=1&modificationDate=1445845022000&api=v2	not_document_format	No English change required; downloadable support artifact is outside the document-format extension scope.	none	Exact URL preserved; excluded from document-format omission count because extension .conf is not in .pdf .ppt .pptx .doc .docx .xls .xlsx .zip (S031 S031-L079).
faq	faq/Home/09. 에러메시지/09-02. [Warning] Memory allocation failed__9109748.md	FAQE/Home/09. Error Messages/[Warning] Memory allocation failed__16876308.md	ALTIBASE_운영을_위한_HPUX_설정_가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/9109748/ALTIBASE_%EC%9A%B4%EC%98%81%EC%9D%84_%EC%9C%84%ED%95%9C_HPUX_%EC%84%A4%EC%A0%95_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1449022354000&api=v2	https://docs.altibase.com/download/attachments/9109748/ALTIBASE_%EC%9A%B4%EC%98%81%EC%9D%84_%EC%9C%84%ED%95%9C_HPUX_%EC%84%A4%EC%A0%95_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1449022354000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L105).
faq	faq/Home/11. 유틸리티/11-01. AdminCenter2 실행 파일__8454900.md	FAQE/Home/11. Utilities/AdminCenter2 execution file__16876465.md	AdminCenter2.zip	.zip	https://docs.altibase.com/download/attachments/8454900/AdminCenter2.zip?version=1&modificationDate=1424835455000&api=v2	https://docs.altibase.com/download/attachments/8454900/AdminCenter2.zip?version=1&modificationDate=1424835455000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped FAQE/Home target set.	none	Verified against live faq/Home source, doc-mapping.tsv target(s), and S031 evidence (S031-L125).
